8.446302457410789088e+01,5.818026920709920660e+02,1.433502500361095444e-01,0.000000000000000000e+00
2.670378792855366328e+02,2.463379924581665819e+02,6.229778174335625501e-02,4.425598812994415709e+01
1.086676668787491451e+02,1.201590582929166658e+03,1.570307382387367001e-01,0.000000000000000000e+00
3.250250103414994669e+02,5.046866147154561304e+02,1.954926740907729776e-01,1.015915421661606359e+02
4.122698659983236666e+02,1.379197714439726042e+03,1.301161707757157449e-01,4.629760534369617986e+00
2.192304692606412857e+02,7.750682172814483692e+02,9.193235705034767669e-02,5.638666766299218125e+01
3.146032815910339195e+02,1.230005768064560385e+02,1.153731186547781312e-01,3.897004496004640828e+01
3.784332409314546908e+02,1.126542496526208197e+03,1.891983517138846049e-01,0.000000000000000000e+00
3.551218679689200144e+02,3.063045505220277960e+02,1.017233764604592305e-01,4.435097053667835354e+01
2.897013619631166534e+02,1.322325124759347545e+03,8.843394485759155377e-02,2.039587743515678753e+01
1.819277567087231375e+02,1.021502002087582810e+03,1.537105767823236935e-01,0.000000000000000000e+00
6.841221738968985733e+01,9.394991735182888988e+02,1.703332402133003742e-01,0.000000000000000000e+00
1.332228773785100202e+02,6.704387399209161913e+02,1.804370728640767307e-01,0.000000000000000000e+00
2.213741391406397838e+02,4.317531697194682465e+02,7.221119513087075059e-02,5.501271490527900454e+01
1.670081248689455720e+02,8.371759292293776298e+02,1.267256732818091702e-01,0.000000000000000000e+00
