1.811174796690458209e+02,1.102317121675538601e+03,1.025453720061106633e-01,0.000000000000000000e+00
3.907430713332366849e+02,4.984992008044652039e+02,1.805642152619322816e-01,1.048840733722426108e+02
1.645488731086207963e+02,4.542878062270383452e+02,1.668818147774557559e-01,2.361584085130226551e+00
1.021591220310767483e+02,1.164460507514379970e+03,2.017407636710034091e-01,0.000000000000000000e+00
2.980444048567855475e+02,6.284499357811135951e+02,1.593052534097594841e-01,7.581935927470826186e+01
4.070152817175022619e+02,1.383220373726699393e+02,1.450736115517441693e-01,4.229717258964616633e+01
1.254690168155672865e+02,1.007866166085462396e+03,1.280178665540762650e-01,0.000000000000000000e+00
2.476879144779375679e+02,7.232646823453899287e+02,1.264086780318077474e-01,2.968693126202881061e+01
3.250412669002060397e+02,1.287033695386200861e+03,1.556739562860049442e-01,0.000000000000000000e+00
9.307307839850520281e+01,2.950583132750931554e+02,1.110650253995319608e-01,3.084697346464142242e+01
2.044815819197878852e+02,9.572267933333752126e+02,6.364846099639615007e-02,8.050573365071961973e+01
2.447012711300491503e+02,8.637161266035006975e+02,9.620409951115421743e-02,5.074482796895156866e+01
2.915039011431290419e+02,1.415920458300266318e+03,8.701765240604221463e-02,1.484140310239053484e+01
6.348540270186992274e+01,3.599451804041134437e+02,1.910368372753443178e-01,0.000000000000000000e+00
3.523708108355178297e+02,7.988045594789263077e+02,7.005000888652285207e-02,4.608690729444454348e+01
